"","X","servidor","aplicacion","DataCenter","tipo","Powerstate","fv","capacidad_fantasia","capacidad_usada","capacidad_asignada","n_app","consumo_dividido_asignado","consumo_dividido_usado","consumo_dividido_fantasia"
"6199",7313,"tqmpruatwasl02","MPR","QRO","UAT","poweredOff","virtual",16.9521586931155,15.0478413068845,32,2,16,7.52392065344225,8.47607934655775
"6200",6761,"tqmpruatwbmq03","MACROPROYECTOS","QRO","UAT","poweredOn","virtual",49.6223,41.3777,91,2,45.5,20.68885,24.81115
"6201",7225,"tqmpruatwbmq03","MPR","QRO","UAT","poweredOn","virtual",49.6223,41.3777,91,2,45.5,20.68885,24.81115
"6202",6760,"tqmpruatwbmq04","MACROPROYECTOS","QRO","UAT","poweredOn","virtual",49.6223,41.3777,91,2,45.5,20.68885,24.81115
"6203",7339,"tqmpruatwbmq04","MPR","QRO","UAT","poweredOn","virtual",49.6223,41.3777,91,2,45.5,20.68885,24.81115
"6204",6759,"tqmpruatwbmq05","MACROPROYECTOS","QRO","UAT","poweredOn","virtual",42.5334,35.4666,78,2,39,17.7333,21.2667
"6205",7317,"tqmpruatwbmq05","MPR","QRO","UAT","poweredOn","virtual",42.5334,35.4666,78,2,39,17.7333,21.2667
"6206",6868,"tqmpruatwbmq07","MACROPROYECTOS","QRO","UAT","poweredOn","virtual",26.440659765625,22.047621484375,48.48828125,2,24.244140625,11.0238107421875,13.2203298828125
"6207",7296,"tqmpruatwbmq07","MPR","QRO","UAT","poweredOn","virtual",26.440659765625,22.047621484375,48.48828125,2,24.244140625,11.0238107421875,13.2203298828125
"6208",6925,"tqmpruatwbmq08","MACROPROYECTOS","QRO","UAT","poweredOn","virtual",26.440659765625,22.047621484375,48.48828125,2,24.244140625,11.0238107421875,13.2203298828125
"6209",7275,"tqmpruatwbmq08","MPR","QRO","UAT","poweredOn","virtual",26.440659765625,22.047621484375,48.48828125,2,24.244140625,11.0238107421875,13.2203298828125
"6210",6757,"tqmpruatwbmq09","MACROPROYECTOS","QRO","UAT","poweredOn","virtual",26.440659765625,22.047621484375,48.48828125,2,24.244140625,11.0238107421875,13.2203298828125
"6211",7374,"tqmpruatwbmq09","MPR","QRO","UAT","poweredOn","virtual",26.440659765625,22.047621484375,48.48828125,2,24.244140625,11.0238107421875,13.2203298828125
"6212",6756,"tqmpruatwbmq11","MACROPROYECTOS","QRO","UAT","poweredOff","virtual",26.440659765625,22.047621484375,48.48828125,2,24.244140625,11.0238107421875,13.2203298828125
"6213",7309,"tqmpruatwbmq11","MPR","QRO","UAT","poweredOff","virtual",26.440659765625,22.047621484375,48.48828125,2,24.244140625,11.0238107421875,13.2203298828125
"6214",6878,"tqmpruatwbmq12","MACROPROYECTOS","QRO","UAT","poweredOff","virtual",38.6846733093262,11.8036079406738,50.48828125,2,25.244140625,5.9018039703369,19.3423366546631
"6215",7298,"tqmpruatwbmq12","MPR","QRO","UAT","poweredOff","virtual",38.6846733093262,11.8036079406738,50.48828125,2,25.244140625,5.9018039703369,19.3423366546631
"6216",6753,"tqmpruatxbsp02","MACROPROYECTOS","QRO","UAT","poweredOn","virtual",11.5379229871645,20.4620770128355,32,2,16,10.2310385064178,5.76896149358225
"6217",7195,"tqmpruatxbsp02","MPR","QRO","UAT","poweredOn","virtual",11.5379229871645,20.4620770128355,32,2,16,10.2310385064178,5.76896149358225
"6218",6957,"tqmskstroptm01","MACROPROYECTOS","QRO","STRESS","suspended","virtual",254.1098,277.8902,532,2,266,138.9451,127.0549
"6219",7413,"tqmskstroptm01","MSK","QRO","STRESS","suspended","virtual",254.1098,277.8902,532,2,266,138.9451,127.0549
"6220",7414,"tqmtsuatmsql01","MTS","QRO","UAT","poweredOn","virtual",344.2656,219.7344,564,1,564,219.7344,344.2656
"6221",7541,"tqneeproohsc01","NEE","QRO","PRODUCCION","poweredOn","virtual",192.05375,42.94625,235,2,117.5,21.473125,96.026875
"6222",8964,"tqneeproohsc01","Publicacion de datos Contribuyentes","QRO","PRODUCCION","poweredOn","virtual",192.05375,42.94625,235,2,117.5,21.473125,96.026875
"6223",7544,"tqneeproohsc02","NEE","QRO","PRODUCCION","poweredOn","virtual",201.8415,33.1585,235,2,117.5,16.57925,100.92075
"6224",8923,"tqneeproohsc02","Publicacion de datos Contribuyentes","QRO","PRODUCCION","poweredOn","virtual",201.8415,33.1585,235,2,117.5,16.57925,100.92075
"6225",7535,"tqneeproohsc101","NEE","QRO","PRODUCCION","poweredOn","virtual",209.51425,25.48575,235,1,235,25.48575,209.51425
"6226",7543,"tqneeproohsc102","NEE","QRO","PRODUCCION","poweredOn","virtual",208.8915,26.1085,235,1,235,26.1085,208.8915
"6227",7536,"tqneeproohse01","NEE","QRO","PRODUCCION","poweredOn","virtual",201.8415,33.1585,235,2,117.5,16.57925,100.92075
"6228",8961,"tqneeproohse01","Publicacion de datos Contribuyentes","QRO","PRODUCCION","poweredOn","virtual",201.8415,33.1585,235,2,117.5,16.57925,100.92075
"6229",7527,"tqneeproohse02","NEE","QRO","PRODUCCION","poweredOn","virtual",201.8415,33.1585,235,2,117.5,16.57925,100.92075
"6230",8922,"tqneeproohse02","Publicacion de datos Contribuyentes","QRO","PRODUCCION","poweredOn","virtual",201.8415,33.1585,235,2,117.5,16.57925,100.92075
"6231",7532,"tqneeproohse101","NEE","QRO","PRODUCCION","poweredOn","virtual",194.73275,40.26725,235,1,235,40.26725,194.73275
"6232",7540,"tqneeproohse102","NEE","QRO","PRODUCCION","poweredOn","virtual",210.38375,24.61625,235,1,235,24.61625,210.38375
"6233",7530,"tqneeprowebc01","NEE","QRO","PRODUCCION","poweredOn","virtual",226.70355,64.29645,291,2,145.5,32.148225,113.351775
"6234",8962,"tqneeprowebc01","Publicacion de datos Contribuyentes","QRO","PRODUCCION","poweredOn","virtual",226.70355,64.29645,291,2,145.5,32.148225,113.351775
"6235",7542,"tqneeprowebc02","NEE","QRO","PRODUCCION","poweredOn","virtual",226.70355,64.29645,291,2,145.5,32.148225,113.351775
"6236",8952,"tqneeprowebc02","Publicacion de datos Contribuyentes","QRO","PRODUCCION","poweredOn","virtual",226.70355,64.29645,291,2,145.5,32.148225,113.351775
"6237",7524,"tqneeprowebc03","NEE","QRO","PRODUCCION","poweredOn","virtual",226.70355,64.29645,291,2,145.5,32.148225,113.351775
"6238",8938,"tqneeprowebc03","Publicacion de datos Contribuyentes","QRO","PRODUCCION","poweredOn","virtual",226.70355,64.29645,291,2,145.5,32.148225,113.351775
"6239",7534,"tqneeprowebc101","NEE","QRO","PRODUCCION","poweredOn","virtual",116.19105,24.80895,141,1,141,24.80895,116.19105
"6240",7539,"tqneeprowebc102","NEE","QRO","PRODUCCION","poweredOn","virtual",249.7071,41.2929,291,1,291,41.2929,249.7071
"6241",7538,"tqneeprowebc103","NEE","QRO","PRODUCCION","poweredOn","virtual",197.0652,93.9348,291,1,291,93.9348,197.0652
"6242",7537,"tqneeprowebe01","NEE","QRO","PRODUCCION","poweredOn","virtual",227.05275,63.94725,291,2,145.5,31.973625,113.526375
"6243",8955,"tqneeprowebe01","Publicacion de datos Contribuyentes","QRO","PRODUCCION","poweredOn","virtual",227.05275,63.94725,291,2,145.5,31.973625,113.526375
"6244",7523,"tqneeprowebe02","NEE","QRO","PRODUCCION","poweredOn","virtual",227.05275,63.94725,291,2,145.5,31.973625,113.526375
"6245",8944,"tqneeprowebe02","Publicacion de datos Contribuyentes","QRO","PRODUCCION","poweredOn","virtual",227.05275,63.94725,291,2,145.5,31.973625,113.526375
"6246",7533,"tqneeprowebe03","NEE","QRO","PRODUCCION","poweredOn","virtual",227.05275,63.94725,291,2,145.5,31.973625,113.526375
"6247",8950,"tqneeprowebe03","Publicacion de datos Contribuyentes","QRO","PRODUCCION","poweredOn","virtual",227.05275,63.94725,291,2,145.5,31.973625,113.526375
"6248",7525,"tqneeprowebe04","NEE","QRO","PRODUCCION","poweredOn","virtual",226.70355,64.29645,291,2,145.5,32.148225,113.351775
"6249",8921,"tqneeprowebe04","Publicacion de datos Contribuyentes","QRO","PRODUCCION","poweredOn","virtual",226.70355,64.29645,291,2,145.5,32.148225,113.351775
"6250",7526,"tqneeprowebe101","NEE","QRO","PRODUCCION","poweredOn","virtual",100.2228,40.7772,141,1,141,40.7772,100.2228
"6251",7529,"tqneeprowebe102","NEE","QRO","PRODUCCION","poweredOn","virtual",95.4852,45.5148,141,1,141,45.5148,95.4852
"6252",7528,"tqneeprowebe103","NEE","QRO","PRODUCCION","poweredOn","virtual",100.2228,40.7772,141,1,141,40.7772,100.2228
"6253",7531,"tqneeprowebe104","NEE","QRO","PRODUCCION","poweredOn","virtual",120.94275,20.05725,141,1,141,20.05725,120.94275
"6254",7548,"tqnomdevnomw01","NOM","QRO","DESARROLLO","poweredOn","virtual",396.5112,67.4888,464,2,232,33.7444,198.2556
"6255",7557,"tqnomdevnomw01","NOMINA SAT","QRO","DESARROLLO","poweredOn","virtual",396.5112,67.4888,464,2,232,33.7444,198.2556
"6256",7547,"tqnomuatnomw01","NOM","QRO","UAT","poweredOn","virtual",236.6043,341.3957,578,2,289,170.69785,118.30215
"6257",7552,"tqnomuatnomw01","NOMINA SAT","QRO","UAT","poweredOn","virtual",236.6043,341.3957,578,2,289,170.69785,118.30215
"6258",7549,"tqnomuatnomw02","NOM","QRO","UAT","poweredOn","virtual",236.6043,341.3957,578,2,289,170.69785,118.30215
"6259",7560,"tqnomuatnomw02","NOMINA SAT","QRO","UAT","poweredOn","virtual",236.6043,341.3957,578,2,289,170.69785,118.30215
"6260",7613,"tqnyvprocohc01","NYV","QRO","PRODUCCION","poweredOn","virtual",131.4825,9.5175,141,1,141,9.5175,131.4825
"6261",7683,"tqnyvprocohc02","NYV","QRO","PRODUCCION","poweredOn","virtual",118.68675,22.31325,141,1,141,22.31325,118.68675
"6262",7691,"tqnyvprocohc03","NYV","QRO","PRODUCCION","poweredOn","virtual",131.4825,9.5175,141,1,141,9.5175,131.4825
"6263",7629,"tqnyvprocohc04","NYV","QRO","PRODUCCION","poweredOn","virtual",118.68675,22.31325,141,1,141,22.31325,118.68675
"6264",7619,"tqnyvprocohc05","NYV","QRO","PRODUCCION","poweredOn","virtual",131.4825,9.5175,141,1,141,9.5175,131.4825
"6265",7689,"tqnyvprocohc06","NYV","QRO","PRODUCCION","poweredOn","virtual",131.4825,9.5175,141,1,141,9.5175,131.4825
"6266",7642,"tqnyvprocohc07","NYV","QRO","PRODUCCION","poweredOn","virtual",118.68675,22.31325,141,1,141,22.31325,118.68675
"6267",7671,"tqnyvprocohc101","NYV","QRO","PRODUCCION","poweredOn","virtual",134.796,6.204,141,1,141,6.204,134.796
"6268",7631,"tqnyvprocohc102","NYV","QRO","PRODUCCION","poweredOn","virtual",134.796,6.204,141,1,141,6.204,134.796
"6269",7632,"tqnyvprocohc103","NYV","QRO","PRODUCCION","poweredOn","virtual",118.68675,22.31325,141,1,141,22.31325,118.68675
"6270",7644,"tqnyvprocohc104","NYV","QRO","PRODUCCION","poweredOn","virtual",134.796,6.204,141,1,141,6.204,134.796
"6271",7686,"tqnyvprocohc105","NYV","QRO","PRODUCCION","poweredOn","virtual",134.796,6.204,141,1,141,6.204,134.796
"6272",7657,"tqnyvprocohc106","NYV","QRO","PRODUCCION","poweredOn","virtual",88.8159,52.1841,141,1,141,52.1841,88.8159
"6273",7680,"tqnyvprocohc107","NYV","QRO","PRODUCCION","poweredOn","virtual",131.4825,9.5175,141,1,141,9.5175,131.4825
"6274",7582,"tqnyvproohsc01","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",68.15725,16.84275,85,3,28.3333333333333,5.61425,22.7190833333333
"6275",7635,"tqnyvproohsc01","NYV","QRO","PRODUCCION","poweredOn","virtual",68.15725,16.84275,85,3,28.3333333333333,5.61425,22.7190833333333
"6276",7758,"tqnyvproohsc01","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",68.15725,16.84275,85,3,28.3333333333333,5.61425,22.7190833333333
"6277",7581,"tqnyvproohsc02","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",64.736,20.264,85,3,28.3333333333333,6.75466666666667,21.5786666666667
"6278",7690,"tqnyvproohsc02","NYV","QRO","PRODUCCION","poweredOn","virtual",64.736,20.264,85,3,28.3333333333333,6.75466666666667,21.5786666666667
"6279",7757,"tqnyvproohsc02","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",64.736,20.264,85,3,28.3333333333333,6.75466666666667,21.5786666666667
"6280",7580,"tqnyvproohsc03","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",64.396,20.604,85,3,28.3333333333333,6.868,21.4653333333333
"6281",7645,"tqnyvproohsc03","NYV","QRO","PRODUCCION","poweredOn","virtual",64.396,20.604,85,3,28.3333333333333,6.868,21.4653333333333
"6282",7719,"tqnyvproohsc03","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",64.396,20.604,85,3,28.3333333333333,6.868,21.4653333333333
"6283",7591,"tqnyvproohsc04","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",56.47825,28.52175,85,3,28.3333333333333,9.50725,18.8260833333333
"6284",7656,"tqnyvproohsc04","NYV","QRO","PRODUCCION","poweredOn","virtual",56.47825,28.52175,85,3,28.3333333333333,9.50725,18.8260833333333
"6285",7971,"tqnyvproohsc04","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",56.47825,28.52175,85,3,28.3333333333333,9.50725,18.8260833333333
"6286",7615,"tqnyvproohsc101","NYV","QRO","PRODUCCION","poweredOn","virtual",209.5965,25.4035,235,1,235,25.4035,209.5965
"6287",7665,"tqnyvproohsc102","NYV","QRO","PRODUCCION","poweredOn","virtual",181.71375,53.28625,235,1,235,53.28625,181.71375
"6288",7614,"tqnyvproohsc103","NYV","QRO","PRODUCCION","poweredOn","virtual",214.02625,20.97375,235,1,235,20.97375,214.02625
"6289",7668,"tqnyvproohsc104","NYV","QRO","PRODUCCION","poweredOn","virtual",170.9625,64.0375,235,1,235,64.0375,170.9625
"6290",7593,"tqnyvproohse01","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",70.057,14.943,85,3,28.3333333333333,4.981,23.3523333333333
"6291",7649,"tqnyvproohse01","NYV","QRO","PRODUCCION","poweredOn","virtual",70.057,14.943,85,3,28.3333333333333,4.981,23.3523333333333
"6292",7720,"tqnyvproohse01","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",70.057,14.943,85,3,28.3333333333333,4.981,23.3523333333333
"6293",7603,"tqnyvproohse02","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",56.47825,28.52175,85,3,28.3333333333333,9.50725,18.8260833333333
"6294",7623,"tqnyvproohse02","NYV","QRO","PRODUCCION","poweredOn","virtual",56.47825,28.52175,85,3,28.3333333333333,9.50725,18.8260833333333
"6295",8104,"tqnyvproohse02","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",56.47825,28.52175,85,3,28.3333333333333,9.50725,18.8260833333333
"6296",7579,"tqnyvproohse03","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",64.396,20.604,85,3,28.3333333333333,6.868,21.4653333333333
"6297",7643,"tqnyvproohse03","NYV","QRO","PRODUCCION","poweredOn","virtual",64.396,20.604,85,3,28.3333333333333,6.868,21.4653333333333
"6298",7756,"tqnyvproohse03","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",64.396,20.604,85,3,28.3333333333333,6.868,21.4653333333333
"6299",7578,"tqnyvproohse101","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",56.29975,28.70025,85,3,28.3333333333333,9.56675,18.7665833333333
"6300",7622,"tqnyvproohse101","NYV","QRO","PRODUCCION","poweredOn","virtual",56.29975,28.70025,85,3,28.3333333333333,9.56675,18.7665833333333
"6301",7755,"tqnyvproohse101","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",56.29975,28.70025,85,3,28.3333333333333,9.56675,18.7665833333333
"6302",7577,"tqnyvproohse102","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",52.156,32.844,85,3,28.3333333333333,10.948,17.3853333333333
"6303",7666,"tqnyvproohse102","NYV","QRO","PRODUCCION","poweredOn","virtual",52.156,32.844,85,3,28.3333333333333,10.948,17.3853333333333
"6304",7754,"tqnyvproohse102","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",52.156,32.844,85,3,28.3333333333333,10.948,17.3853333333333
"6305",7604,"tqnyvproohse103","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",55.743,29.257,85,3,28.3333333333333,9.75233333333333,18.581
"6306",7660,"tqnyvproohse103","NYV","QRO","PRODUCCION","poweredOn","virtual",55.743,29.257,85,3,28.3333333333333,9.75233333333333,18.581
"6307",7771,"tqnyvproohse103","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",55.743,29.257,85,3,28.3333333333333,9.75233333333333,18.581
"6308",7576,"tqnyvproorcl01","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",3984.3111328125,1003.6888671875,4988,3,1662.66666666667,334.562955729167,1328.1037109375
"6309",7616,"tqnyvproorcl01","NYV","QRO","PRODUCCION","poweredOn","virtual",3984.3111328125,1003.6888671875,4988,3,1662.66666666667,334.562955729167,1328.1037109375
"6310",8037,"tqnyvproorcl01","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",3984.3111328125,1003.6888671875,4988,3,1662.66666666667,334.562955729167,1328.1037109375
"6311",7575,"tqnyvproorcl02","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",3985.28935546875,1002.71064453125,4988,3,1662.66666666667,334.236881510417,1328.42978515625
"6312",7661,"tqnyvproorcl02","NYV","QRO","PRODUCCION","poweredOn","virtual",3985.28935546875,1002.71064453125,4988,3,1662.66666666667,334.236881510417,1328.42978515625
"6313",8190,"tqnyvproorcl02","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",3985.28935546875,1002.71064453125,4988,3,1662.66666666667,334.236881510417,1328.42978515625
"6314",7585,"tqnyvproorcl03","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",3972.18427734375,1015.81572265625,4988,3,1662.66666666667,338.605240885417,1324.06142578125
"6315",7663,"tqnyvproorcl03","NYV","QRO","PRODUCCION","poweredOn","virtual",3972.18427734375,1015.81572265625,4988,3,1662.66666666667,338.605240885417,1324.06142578125
"6316",8017,"tqnyvproorcl03","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",3972.18427734375,1015.81572265625,4988,3,1662.66666666667,338.605240885417,1324.06142578125
"6317",7583,"tqnyvproorcl04","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",3976.8890625,1011.1109375,4988,3,1662.66666666667,337.036979166667,1325.6296875
"6318",7634,"tqnyvproorcl04","NYV","QRO","PRODUCCION","poweredOn","virtual",3976.8890625,1011.1109375,4988,3,1662.66666666667,337.036979166667,1325.6296875
"6319",7981,"tqnyvproorcl04","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",3976.8890625,1011.1109375,4988,3,1662.66666666667,337.036979166667,1325.6296875
"6320",7574,"tqnyvproorcl05","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",1827.0484375,460.9515625,2288,3,762.666666666667,153.650520833333,609.016145833333
"6321",7682,"tqnyvproorcl05","NYV","QRO","PRODUCCION","poweredOn","virtual",1827.0484375,460.9515625,2288,3,762.666666666667,153.650520833333,609.016145833333
"6322",8077,"tqnyvproorcl05","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",1827.0484375,460.9515625,2288,3,762.666666666667,153.650520833333,609.016145833333
"6323",7606,"tqnyvproorcl06","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",1806.22626953125,481.77373046875,2288,3,762.666666666667,160.591243489583,602.075423177083
"6324",7684,"tqnyvproorcl06","NYV","QRO","PRODUCCION","poweredOn","virtual",1806.22626953125,481.77373046875,2288,3,762.666666666667,160.591243489583,602.075423177083
"6325",8165,"tqnyvproorcl06","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",1806.22626953125,481.77373046875,2288,3,762.666666666667,160.591243489583,602.075423177083
"6326",7601,"tqnyvproorcl07","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",1806.22626953125,481.77373046875,2288,3,762.666666666667,160.591243489583,602.075423177083
"6327",7648,"tqnyvproorcl07","NYV","QRO","PRODUCCION","poweredOn","virtual",1806.22626953125,481.77373046875,2288,3,762.666666666667,160.591243489583,602.075423177083
"6328",8128,"tqnyvproorcl07","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",1806.22626953125,481.77373046875,2288,3,762.666666666667,160.591243489583,602.075423177083
"6329",7573,"tqnyvproorcl08","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",1806.22626953125,481.77373046875,2288,3,762.666666666667,160.591243489583,602.075423177083
"6330",7639,"tqnyvproorcl08","NYV","QRO","PRODUCCION","poweredOn","virtual",1806.22626953125,481.77373046875,2288,3,762.666666666667,160.591243489583,602.075423177083
"6331",8050,"tqnyvproorcl08","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",1806.22626953125,481.77373046875,2288,3,762.666666666667,160.591243489583,602.075423177083
"6332",7594,"tqnyvprowebc01","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",102.7185,38.2815,141,3,47,12.7605,34.2395
"6333",7610,"tqnyvprowebc01","NYV","QRO","PRODUCCION","poweredOn","virtual",102.7185,38.2815,141,3,47,12.7605,34.2395
"6334",8102,"tqnyvprowebc01","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",102.7185,38.2815,141,3,47,12.7605,34.2395
"6335",7572,"tqnyvprowebc02","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",102.7185,38.2815,141,3,47,12.7605,34.2395
"6336",7625,"tqnyvprowebc02","NYV","QRO","PRODUCCION","poweredOn","virtual",102.7185,38.2815,141,3,47,12.7605,34.2395
"6337",7972,"tqnyvprowebc02","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",102.7185,38.2815,141,3,47,12.7605,34.2395
"6338",7586,"tqnyvprowebc03","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",103.2684,37.7316,141,3,47,12.5772,34.4228
"6339",7618,"tqnyvprowebc03","NYV","QRO","PRODUCCION","poweredOn","virtual",103.2684,37.7316,141,3,47,12.5772,34.4228
"6340",8168,"tqnyvprowebc03","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",103.2684,37.7316,141,3,47,12.5772,34.4228
"6341",7598,"tqnyvprowebc04","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",103.3389,37.6611,141,3,47,12.5537,34.4463
"6342",7628,"tqnyvprowebc04","NYV","QRO","PRODUCCION","poweredOn","virtual",103.3389,37.6611,141,3,47,12.5537,34.4463
"6343",7753,"tqnyvprowebc04","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",103.3389,37.6611,141,3,47,12.5537,34.4463
"6344",7599,"tqnyvprowebc05","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",103.7619,37.2381,141,3,47,12.4127,34.5873
"6345",7620,"tqnyvprowebc05","NYV","QRO","PRODUCCION","poweredOn","virtual",103.7619,37.2381,141,3,47,12.4127,34.5873
"6346",7977,"tqnyvprowebc05","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",103.7619,37.2381,141,3,47,12.4127,34.5873
"6347",7584,"tqnyvprowebc06","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",108.180322265625,32.819677734375,141,3,47,10.939892578125,36.060107421875
"6348",7674,"tqnyvprowebc06","NYV","QRO","PRODUCCION","poweredOn","virtual",108.180322265625,32.819677734375,141,3,47,10.939892578125,36.060107421875
"6349",8055,"tqnyvprowebc06","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",108.180322265625,32.819677734375,141,3,47,10.939892578125,36.060107421875
"6350",7595,"tqnyvprowebc07","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",101.37195,39.62805,141,3,47,13.20935,33.79065
"6351",7672,"tqnyvprowebc07","NYV","QRO","PRODUCCION","poweredOn","virtual",101.37195,39.62805,141,3,47,13.20935,33.79065
"6352",7752,"tqnyvprowebc07","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",101.37195,39.62805,141,3,47,13.20935,33.79065
"6353",7571,"tqnyvprowebc08","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",107.1177,33.8823,141,3,47,11.2941,35.7059
"6354",7679,"tqnyvprowebc08","NYV","QRO","PRODUCCION","poweredOn","virtual",107.1177,33.8823,141,3,47,11.2941,35.7059
"6355",7762,"tqnyvprowebc08","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",107.1177,33.8823,141,3,47,11.2941,35.7059
"6356",7570,"tqnyvprowebc09","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",103.0287,37.9713,141,3,47,12.6571,34.3429
"6357",7677,"tqnyvprowebc09","NYV","QRO","PRODUCCION","poweredOn","virtual",103.0287,37.9713,141,3,47,12.6571,34.3429
"6358",7761,"tqnyvprowebc09","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",103.0287,37.9713,141,3,47,12.6571,34.3429
"6359",7600,"tqnyvprowebc10","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",96.021,44.979,141,3,47,14.993,32.007
"6360",7638,"tqnyvprowebc10","NYV","QRO","PRODUCCION","poweredOn","virtual",96.021,44.979,141,3,47,14.993,32.007
"6361",7751,"tqnyvprowebc10","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",96.021,44.979,141,3,47,14.993,32.007
"6362",7624,"tqnyvprowebc101","NYV","QRO","PRODUCCION","poweredOn","virtual",263.9079,27.0921,291,1,291,27.0921,263.9079
"6363",7621,"tqnyvprowebc102","NYV","QRO","PRODUCCION","poweredOn","virtual",261.01245,29.98755,291,1,291,29.98755,261.01245
"6364",7633,"tqnyvprowebc103","NYV","QRO","PRODUCCION","poweredOn","virtual",263.9079,27.0921,291,1,291,27.0921,263.9079
"6365",7678,"tqnyvprowebc104","NYV","QRO","PRODUCCION","poweredOn","virtual",261.01245,29.98755,291,1,291,29.98755,261.01245
"6366",7681,"tqnyvprowebc105","NYV","QRO","PRODUCCION","poweredOn","virtual",247.0008,43.9992,291,1,291,43.9992,247.0008
"6367",7626,"tqnyvprowebc106","NYV","QRO","PRODUCCION","poweredOn","virtual",256.12365,34.87635,291,1,291,34.87635,256.12365
"6368",7612,"tqnyvprowebc107","NYV","QRO","PRODUCCION","poweredOn","virtual",239.79855,51.20145,291,1,291,51.20145,239.79855
"6369",7675,"tqnyvprowebc108","NYV","QRO","PRODUCCION","poweredOn","virtual",252.25335,38.74665,291,1,291,38.74665,252.25335
"6370",7653,"tqnyvprowebc109","NYV","QRO","PRODUCCION","poweredOn","virtual",255.57075,35.42925,291,1,291,35.42925,255.57075
"6371",7588,"tqnyvprowebc11","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",101.6892,39.3108,141,3,47,13.1036,33.8964
"6372",7662,"tqnyvprowebc11","NYV","QRO","PRODUCCION","poweredOn","virtual",101.6892,39.3108,141,3,47,13.1036,33.8964
"6373",7750,"tqnyvprowebc11","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",101.6892,39.3108,141,3,47,13.1036,33.8964
